SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,ESTIMATESBASE2020,POPESTIMATE2020,POPESTIMATE2021,POPESTIMATE2022,POPESTIMATE2023,POPESTIMATE2024,POPESTIMATE2025,NPOPCHG2020,NPOPCHG2021,NPOPCHG2022,NPOPCHG2023,NPOPCHG2024,NPOPCHG2025,BIRTHS2020,BIRTHS2021,BIRTHS2022,BIRTHS2023,BIRTHS2024,BIRTHS2025,DEATHS2020,DEATHS2021,DEATHS2022,DEATHS2023,DEATHS2024,DEATHS2025,NATURALCHG2020,NATURALCHG2021,NATURALCHG2022,NATURALCHG2023,NATURALCHG2024,NATURALCHG2025,INTERNATIONALMIG2020,INTERNATIONALMIG2021,INTERNATIONALMIG2022,INTERNATIONALMIG2023,INTERNATIONALMIG2024,INTERNATIONALMIG2025,DOMESTICMIG2020,DOMESTICMIG2021,DOMESTICMIG2022,DOMESTICMIG2023,DOMESTICMIG2024,DOMESTICMIG2025,NETMIG2020,NETMIG2021,NETMIG2022,NETMIG2023,NETMIG2024,NETMIG2025,RESIDUAL2020,RESIDUAL2021,RESIDUAL2022,RESIDUAL2023,RESIDUAL2024,RESIDUAL2025,GQESTIMATESBASE2020,GQESTIMATES2020,GQESTIMATES2021,GQESTIMATES2022,GQESTIMATES2023,GQESTIMATES2024,GQESTIMATES2025,RBIRTH2021,RBIRTH2022,RBIRTH2023,RBIRTH2024,RBIRTH2025,RDEATH2021,RDEATH2022,RDEATH2023,RDEATH2024,RDEATH2025,RNATURALCHG2021,RNATURALCHG2022,RNATURALCHG2023,RNATURALCHG2024,RNATURALCHG2025,RINTERNATIONALMIG2021,RINTERNATIONALMIG2022,RINTERNATIONALMIG2023,RINTERNATIONALMIG2024,RINTERNATIONALMIG2025,RDOMESTICMIG2021,RDOMESTICMIG2022,RDOMESTICMIG2023,RDOMESTICMIG2024,RDOMESTICMIG2025,RNETMIG2021,RNETMIG2022,RNETMIG2023,RNETMIG2024,RNETMIG2025
050,3,6,01,065,Alabama,Hale County,14785,14768,14704,14601,14942,15146,15194,-17,-64,-103,341,204,48,45,183,223,210,200,199,74,271,243,202,194,197,-29,-88,-20,8,6,2,0,1,1,0,0,0,7,12,-76,330,198,46,7,13,-75,330,198,46,5,11,-8,3,0,0,178,178,160,161,171,178,178,12.41856678,15.21924586,14.21656568,13.29433661,13.11799605,18.39033659,16.58420065,13.67498223,12.89550651,12.98615689,-5.971769815,-1.364954786,0.541583455,0.398830098,0.131839156,0.067861021,0.068247739,0,0,0,0.814332248,-5.186828186,22.3403175,13.16139325,3.032300593,0.882193268,-5.118580447,22.3403175,13.16139325,3.032300593
050,3,6,01,067,Alabama,Henry County,17144,17172,17419,17644,17901,18234,18394,28,247,225,257,333,160,40,161,174,191,180,183,63,272,275,238,252,259,-23,-111,-101,-47,-72,-76,0,0,0,0,60,27,50,368,322,302,343,210,50,368,322,302,403,237,1,-10,4,2,2,-1,138,138,114,108,102,118,116,9.30877974,9.924992157,10.7469405,9.9626401,9.992355575,15.7266341,15.68605082,13.39147559,13.94769614,14.14218631,-6.417854355,-5.761058666,-2.644535096,-3.98505604,-4.149830731,0,0,0,3.320880033,1.47428197,21.27721084,18.36693951,16.99254466,18.98436419,11.46663755,21.27721084,18.36693951,16.99254466,22.30524422,12.94091952
050,3,6,01,069,Alabama,Houston County,107204,107306,107470,108170,108726,109707,110318,102,164,700,556,981,611,315,1313,1336,1265,1283,1295,302,1556,1563,1275,1270,1274,13,-243,-227,-10,13,21,0,21,167,203,421,132,57,305,779,376,544,449,57,326,946,579,965,581,32,81,-19,-13,3,9,821,821,732,757,775,793,821,12.226692,12.39102207,11.66457657,11.74730924,11.77138962,14.48951466,14.49638286,11.75678666,11.62827961,11.58050222,-2.262822662,-2.105360786,-0.092210091,0.119029634,0.190887399,0.195552576,1.548877759,1.871864857,3.85472891,1.199863652,2.840168362,7.225004637,3.467099439,4.980932368,4.081354392,3.035720937,8.773882397,5.338964296,8.835661278,5.281218043
050,3,6,01,071,Alabama,Jackson County,52569,52542,52719,52884,53508,53935,54281,-27,177,165,624,427,346,128,529,543,605,583,577,196,950,973,827,789,791,-68,-421,-430,-222,-206,-214,0,12,43,55,73,28,26,571,542,788,563,537,26,583,585,843,636,565,15,15,10,3,-3,-5,600,600,575,562,567,589,596,10.05120605,10.28379876,11.37303557,10.85226585,10.66385747,18.05037003,18.42750679,15.54628168,14.68685722,14.61891033,-7.999163983,-8.143708039,-4.173246109,-3.834591365,-3.955052857,0.228004674,0.814370804,1.033912324,1.358860047,0.517483551,10.84922241,10.2648599,14.81314385,10.47997543,9.924595254,11.07722708,11.0792307,15.84705617,11.83883548,10.44207881
050,3,6,01,073,Alabama,Jefferson County,674330,674720,669782,665691,664419,666585,665742,390,-4938,-4091,-1272,2166,-843,1921,7904,7916,7945,7885,7978,2023,9171,8538,7850,7584,7655,-102,-1267,-622,95,301,323,23,266,1318,2132,4231,1802,343,-4305,-4517,-3421,-2305,-2975,366,-4039,-3199,-1289,1926,-1173,126,368,-270,-78,-61,7,17053,18269,18944,20122,20302,20148,19770,11.75751319,11.85497573,11.94638038,11.8481988,11.97603892,13.6422259,12.7864809,11.80353505,11.39590865,11.49117296,-1.884712704,-0.931505167,0.142845329,0.452290151,0.484865953,0.39568554,1.973832492,3.2057499,6.357606739,2.70504163,-6.403858083,-6.764644437,-5.143935464,-3.463550823,-4.465870616,-6.008172543,-4.790811945,-1.938185564,2.894055916,-1.760828986
050,3,6,01,075,Alabama,Lamar County,13966,13946,13714,13610,13622,13553,13587,-20,-232,-104,12,-69,34,29,166,150,166,154,142,52,266,271,196,205,210,-23,-100,-121,-30,-51,-68,0,0,-1,0,0,-2,0,-131,27,45,-17,106,0,-131,26,45,-17,104,3,-1,-9,-3,-1,-2,150,150,135,113,121,111,135,12.00289226,10.97935881,12.19153937,11.33394664,10.4642594,19.23355025,19.83604158,14.39482961,15.0873965,15.47531319,-7.23065799,-8.85668277,-2.203290247,-3.753449862,-5.011053795,0,-0.073195725,0,0,-0.147383935,-9.472161967,1.976284585,3.30493537,-1.251149954,7.811348563,-9.472161967,1.90308886,3.30493537,-1.251149954,7.663964628
050,3,6,01,077,Alabama,Lauderdale County,93566,94032,94877,95916,96794,97298,97135,466,845,1039,878,504,-163,222,936,939,949,920,930,302,1414,1294,1275,1261,1266,-80,-478,-355,-326,-341,-336,1,32,66,90,143,53,604,1298,1305,1090,703,112,605,1330,1371,1180,846,165,-59,-7,23,24,-1,8,3054,3413,3717,4107,4675,4709,4661,9.909533162,9.843128417,9.848995901,9.480040393,9.56627733,14.97017082,13.56443895,13.23231799,12.99383797,13.02248075,-5.060637662,-3.72131053,-3.38332209,-3.513797581,-3.456203422,0.338787459,0.691849282,0.934045976,1.473528018,0.545174945,13.74206629,13.67974716,11.3123346,7.243987387,1.152067807,14.08085374,14.37159644,12.24638057,8.717515405,1.697242752
050,3,6,01,079,Alabama,Lawrence County,33071,33085,33064,33187,33516,33651,33843,14,-21,123,329,135,192,76,371,363,388,351,357,112,612,510,491,447,455,-36,-241,-147,-103,-96,-98,0,0,0,21,25,3,44,200,270,407,206,288,44,200,270,428,231,291,6,20,0,4,0,-1,219,219,210,212,213,218,219,11.21710079,10.95832516,11.63365966,10.45156103,10.57871811,18.50368108,15.39599402,14.72197652,13.31010764,13.48267994,-7.286580296,-4.437668865,-3.088316867,-2.858546608,-2.903961834,0,0,0.629656837,0.744413179,0.088896791,6.046954603,8.150820365,12.20334918,6.133964596,8.534091919,6.046954603,8.150820365,12.83300601,6.878377775,8.62298871
050,3,6,01,081,Alabama,Lee County,174337,174838,177562,180966,184003,187782,189881,501,2724,3404,3037,3779,2099,455,1792,1925,2010,1926,1877,326,1417,1460,1366,1326,1338,129,375,465,644,600,539,20,183,775,1084,1673,844,299,2127,2155,1302,1485,689,319,2310,2930,2386,3158,1533,53,39,9,7,21,27,5376,5361,5200,5256,5133,5362,5651,10.17026107,10.73835237,11.01463412,10.36082682,9.940078853,8.04199773,8.14441271,7.485567267,7.133154915,7.085682209,2.128263337,2.593939664,3.529066852,3.227671907,2.854396645,1.038592509,4.323232774,5.94023054,8.999825168,4.469593262,12.07150965,12.02137629,7.134852549,7.98848797,3.648755637,13.11010216,16.34460907,13.07508309,16.98831314,8.118348898
050,3,6,01,083,Alabama,Limestone County,103563,104193,107268,110922,114815,119051,122928,630,3075,3654,3893,4236,3877,288,1097,1256,1202,1319,1322,213,1191,1175,1077,1096,1100,75,-94,81,125,223,222,2,19,179,269,353,65,567,3285,3203,3424,3631,3632,569,3304,3382,3693,3984,3697,-14,-135,191,75,29,-42,3115,2854,2579,3034,3031,3114,3158,10.37543566,11.5129016,10.64956122,11.27996374,10.92656801,11.26448849,10.77042944,9.542077728,9.372888748,9.09169804,-0.889052828,0.742472157,1.107483487,1.907074992,1.834869968,0.179702167,1.640771804,2.383304465,3.018822745,0.537236702,31.06955893,29.35973234,30.33618769,31.05196993,30.01913389,31.24926109,31.00050415,32.71949215,34.07079268,30.55637059
050,3,6,01,085,Alabama,Lowndes County,10316,10281,9945,9799,9708,9517,9359,-35,-336,-146,-91,-191,-158,32,125,115,116,113,114,62,184,175,185,189,191,-30,-59,-60,-69,-76,-77,0,0,9,1,5,1,-7,-267,-92,-21,-121,-80,-7,-267,-83,-20,-116,-79,2,-10,-3,-2,1,-2,183,184,178,178,177,164,177,12.36032829,11.64910859,11.89316656,11.75552666,12.07883026,18.19440324,17.72690438,18.96755011,19.66189857,20.23733842,-5.834074953,-6.077795786,-7.074383555,-7.906371912,-8.158508159,0,0.911669368,0.102527298,0.520156047,0.105954651,-26.40166123,-9.319286872,-2.153073256,-12.58777633,-8.476372113,-26.40166123,-8.407617504,-2.050545958,-12.06762029,-8.370417461
050,3,6,01,087,Alabama,Macon County,19531,19464,18914,18538,18365,18275,18132,-67,-550,-376,-173,-90,-143,29,191,149,167,172,172,80,304,265,241,203,203,-51,-113,-116,-74,-31,-31,0,1,36,19,44,26,-18,-416,-298,-113,-103,-136,-18,-415,-262,-94,-59,-110,2,-22,2,-5,0,-2,2071,2063,2013,2059,2060,2068,2070,9.953619261,7.956851437,9.050754681,9.388646288,9.448732387,15.84240971,14.15144719,13.06126873,11.08078603,11.1517016,-5.888790453,-6.194595749,-4.01051405,-1.692139738,-1.702969209,0.05211319,1.92246075,1.029726581,2.401746725,1.428296756,-21.67908698,-15.91370287,-6.124163347,-5.622270742,-7.471090724,-21.62697379,-13.99124212,-5.094436767,-3.220524017,-6.042793968
050,3,6,01,089,Alabama,Madison County,388158,390515,396748,404070,413411,423071,433516,2357,6233,7322,9341,9660,10445,1073,4288,4442,4534,4573,4565,827,4062,4071,3947,3883,3906,246,226,371,587,690,659,9,213,1084,1477,2398,1153,2258,5819,5682,7160,6523,8719,2267,6032,6766,8637,8921,9872,-156,-25,185,117,49,-86,9765,10155,10287,11030,11849,12142,12530,10.89343714,11.09365674,11.09261255,10.9338874,10.65857876,10.31929609,10.16710414,9.656493545,9.284120878,9.119914264,0.574141043,0.9265526,1.436119005,1.649766522,1.538664491,0.541115231,2.707231855,3.613539642,5.733536406,2.692079147,14.78286164,14.19049022,17.5172267,15.59627105,20.3575352,15.32397687,16.89772208,21.13076634,21.32980746,23.04961434
050,3,6,01,091,Alabama,Marengo County,19321,19266,18974,18789,18672,18470,18311,-55,-292,-185,-117,-202,-159,56,247,220,195,184,186,86,351,312,288,303,309,-30,-104,-92,-93,-119,-123,0,0,21,21,55,28,-26,-189,-104,-42,-137,-63,-26,-189,-83,-21,-82,-35,1,1,-10,-3,-1,-1,234,234,218,204,205,217,222,12.91841004,11.65161666,10.41082726,9.907920952,10.11391751,18.35774059,16.5241109,15.37599103,16.31576113,16.80215329,-5.439330544,-4.87249424,-4.96516377,-6.407840181,-6.688235774,0,1.112199772,1.121166013,2.961606806,1.522525217,-9.884937238,-5.508036967,-2.242332025,-7.377093318,-3.425681738,-9.884937238,-4.395837195,-1.121166013,-4.415486511,-1.903156521
050,3,6,01,093,Alabama,Marion County,29343,29192,28990,29183,29277,29358,29097,-151,-202,193,94,81,-261,99,281,337,311,328,329,145,521,479,425,447,450,-46,-240,-142,-114,-119,-121,0,12,4,11,42,12,-91,2,326,200,161,-150,-91,14,330,211,203,-138,-14,24,5,-3,-3,-2,781,665,524,700,727,725,542,9.659344815,11.58613102,10.63975368,11.18785708,11.25652211,17.90931903,16.46812095,14.53985631,15.24686621,15.39645881,-8.249974219,-4.881989927,-3.900102634,-4.059009124,-4.139936703,0.412498711,0.137520843,0.376325693,1.432591456,0.410572235,0.068749785,11.20794871,6.842285323,5.49160058,-5.132152938,0.481248496,11.34546955,7.218611016,6.924192036,-4.721580703
050,3,6,01,095,Alabama,Marshall County,97605,97696,98262,99681,101307,102860,103537,91,566,1419,1626,1553,677,338,1461,1517,1560,1470,1475,313,1514,1408,1325,1290,1298,25,-53,109,235,180,177,4,46,399,543,974,267,28,499,914,843,401,223,32,545,1313,1386,1375,490,34,74,-3,5,-2,10,964,964,932,1004,1012,1020,1018,14.91135856,15.32764483,15.52331483,14.39997649,14.2928434,15.4522908,14.22631768,13.18486676,12.63671406,12.5777022,-0.540932241,1.10132715,2.338448067,1.763262427,1.715141208,0.46948836,4.031463603,5.40330766,9.541208912,2.587246908,5.092928076,9.234981788,8.388560511,3.928156852,2.160884121,5.562416436,13.26644539,13.79186817,13.46936576,4.748131029
050,3,6,01,097,Alabama,Mobile County,414812,414414,413299,411378,411693,412193,411658,-398,-1115,-1921,315,500,-535,1292,5199,4979,5093,5006,5048,1334,5441,5666,4876,4875,4921,-42,-242,-687,217,131,127,11,125,505,572,944,320,-444,-1330,-1509,-364,-514,-996,-433,-1205,-1004,208,430,-676,77,332,-230,-110,-61,14,7758,7593,7141,7487,7620,7930,8232,12.56232535,12.07503059,12.37560308,12.15216668,12.25464313,13.14706909,13.74113744,11.84830956,11.83416152,11.94633496,-0.584743746,-1.666106852,0.527293514,0.318005161,0.308308177,0.302037059,1.224721921,1.389916544,2.291579175,0.776839501,-3.213674305,-3.659614613,-0.884492346,-1.247745441,-2.417912948,-2.911637246,-2.434892691,0.505424198,1.043833734,-1.641073447
050,3,6,01,099,Alabama,Monroe County,19772,19707,19532,19407,19267,19089,18965,-65,-175,-125,-140,-178,-124,41,217,238,224,215,213,82,365,336,271,282,287,-41,-148,-98,-47,-67,-74,0,0,1,3,9,4,-26,-43,-18,-95,-118,-54,-26,-43,-17,-92,-109,-50,2,16,-10,-1,-2,0,193,193,167,171,179,185,182,11.06042458,12.22424818,11.58400993,11.21076233,11.19461817,18.60393996,17.25776214,14.01458344,14.70434873,15.08382824,-7.54351538,-5.033513958,-2.430573512,-3.493586401,-3.88921007,0,0.051362387,0.15514299,0.469287726,0.210227571,-2.191697036,-0.924522972,-4.912861354,-6.152883512,-2.838072213,-2.191697036,-0.873160585,-4.757718364,-5.683595787,-2.627844642
050,3,6,01,101,Alabama,Montgomery County,228953,228345,226887,226551,225721,225889,225891,-608,-1458,-336,-830,168,2,779,3073,2993,2903,2797,2800,717,2918,2581,2499,2360,2374,62,155,412,404,437,426,9,130,632,1202,1784,864,-646,-1799,-1283,-2449,-2058,-1291,-637,-1669,-651,-1247,-274,-427,-33,56,-97,13,5,3,8396,8216,7901,8425,8652,8957,9281,13.50080838,13.2013638,12.83740758,12.38679392,12.3954137,12.81983692,11.38413631,11.05087204,10.45149576,10.50954004,0.680971461,1.817227493,1.786535536,1.935298156,1.885873655,0.571137354,2.787591688,5.315385432,7.900622218,3.824870512,-7.903662308,-5.658987557,-10.82976616,-9.11405859,-5.715171101,-7.332524954,-2.871395869,-5.514380727,-1.213436372,-1.890300589
050,3,6,01,103,Alabama,Morgan County,123439,123321,123246,124190,125402,126248,126483,-118,-75,944,1212,846,235,345,1421,1474,1481,1513,1515,385,1836,1704,1529,1484,1480,-40,-415,-230,-48,29,35,1,18,165,479,725,232,-88,210,1026,799,109,-39,-87,228,1191,1278,834,193,9,112,-17,-18,-17,7,2286,2114,1793,2004,2080,2087,2023,11.52627886,11.91419195,11.86736754,12.02463739,11.98903182,14.89250386,13.77325854,12.25199526,11.79415855,11.71205748,-3.366225002,-1.859066587,-0.384627712,0.23047884,0.276974332,0.14600494,1.333678204,3.838264047,5.761970992,1.835944146,1.703390965,8.293053557,6.402448796,0.866282535,-0.308628542,1.849395905,9.626731761,10.24071284,6.628253527,1.527315604
050,3,6,01,105,Alabama,Perry County,8512,8455,8310,7894,7749,7626,7425,-57,-145,-416,-145,-123,-201,30,100,92,90,74,73,31,166,156,135,150,151,-1,-66,-64,-45,-76,-78,0,0,1,9,17,15,-51,-80,-383,-108,-63,-136,-51,-80,-382,-99,-46,-121,-5,1,30,-1,-1,-2,541,532,500,291,312,302,292,11.92961527,11.35522093,11.50674423,9.62601626,9.700352136,19.80316135,19.25450506,17.26011635,19.51219512,20.06511195,-7.873546078,-7.899284127,-5.753372115,-9.886178862,-10.36475982,0,0.123426315,1.150674423,2.211382114,1.993223042,-9.543692216,-47.27227845,-13.80809308,-8.195121951,-18.07188891,-9.543692216,-47.14885214,-12.65741865,-5.983739837,-16.07866587
050,3,6,01,107,Alabama,Pickens County,19127,18956,18607,18716,18678,18469,18221,-171,-349,109,-38,-209,-248,33,169,194,194,186,190,78,339,304,273,271,275,-45,-170,-110,-79,-85,-85,0,3,16,7,44,7,-106,-182,190,39,-168,-169,-106,-179,206,46,-124,-162,-20,0,13,-5,0,-1,1775,1660,1561,1860,1943,1892,1718,8.99821633,10.39573453,10.37599615,10.01426764,10.35704552,18.04967654,16.29022319,14.60127293,14.59068027,14.99046062,-9.051460214,-5.894488653,-4.225276782,-4.576412631,-4.633415099,0.159731651,0.857380168,0.374391614,2.368966538,0.381575361,-9.690386817,10.18138949,2.085896133,-9.045144965,-9.212319433,-9.530655166,11.03876966,2.460287747,-6.676178426,-8.830744072
050,3,6,01,109,Alabama,Pike County,33003,32906,32761,32973,33192,33199,33688,-97,-145,212,219,7,489,89,358,338,408,369,373,100,452,447,341,357,359,-11,-94,-109,67,12,14,2,26,78,69,155,93,-83,-101,244,91,-162,384,-81,-75,322,160,-7,477,-5,24,-1,-8,2,-2,2144,2072,1963,2085,2041,1894,1977,10.90349795,10.28387136,12.33280435,11.11596451,11.15313888,13.76642758,13.60026775,10.30756442,10.75446973,10.7345224,-2.86292963,-3.316396385,2.025239931,0.361494781,0.418616473,0.791874153,2.373201083,2.085694854,4.669307587,2.780809425,-3.076126517,7.423859799,2.75069901,-4.880179542,11.48205182,-2.284252364,9.797060882,4.836393864,-0.210871956,14.26286124
050,3,6,01,111,Alabama,Randolph County,21971,22097,22165,22450,22800,23066,23163,126,68,285,350,266,97,64,266,249,248,248,241,82,389,356,319,339,345,-18,-123,-107,-71,-91,-104,0,1,13,18,29,2,163,185,368,396,326,199,163,186,381,414,355,201,-19,5,11,7,2,0,413,501,551,559,568,568,578,12.01933939,11.16216519,10.96132597,10.81411067,10.42635575,17.57715422,15.95875827,14.09944751,14.7821916,14.92569599,-5.55781483,-4.796593074,-3.138121547,-3.968080931,-4.499340241,0.045185486,0.582763645,0.795580111,1.264553264,0.086525774,8.359314988,16.49669394,17.50276243,14.2153229,8.6093145,8.404500474,17.07945758,18.29834254,15.47987616,8.695840273
050,3,6,01,113,Alabama,Russell County,59170,59251,58662,58533,58776,58959,58898,81,-589,-129,243,183,-61,185,789,784,754,648,518,166,826,827,703,742,746,19,-37,-43,51,-94,-228,12,6,43,44,131,26,33,-567,-96,165,150,140,45,-561,-53,209,281,166,17,9,-33,-17,-4,1,529,529,499,509,527,529,531,13.3827483,13.37941038,12.85493867,11.00777169,8.790313685,14.01032965,14.11323009,11.98544016,12.60457808,12.65940928,-0.627581352,-0.733819702,0.869498504,-1.596806387,-3.869095599,0.101769949,0.733819702,0.750155572,2.225336561,0.441212656,-9.617260183,-1.638295149,2.813083395,2.548095299,2.375760456,-9.515490234,-0.904475447,3.563238967,4.77343186,2.816973112
050,3,6,01,115,Alabama,St. Clair County,91504,91703,92898,93914,95578,97046,98206,199,1195,1016,1664,1468,1160,234,967,1063,1005,1052,1060,263,1324,1323,1113,1142,1156,-29,-357,-260,-108,-90,-96,0,8,23,30,64,11,216,1569,1229,1709,1473,1247,216,1577,1252,1739,1537,1258,12,-25,24,33,21,-2,2108,2033,1922,1977,2051,2020,1989,10.47664964,11.38042524,10.60730796,10.92283412,10.8577633,14.34445101,14.16397234,11.74719777,11.85729712,11.8411079,-3.867801366,-2.783547095,-1.139889811,-0.934462995,-0.983344601,0.08667342,0.246236858,0.316636059,0.664507019,0.112674902,16.99882449,13.157613,18.0377008,15.29404436,12.77323664,17.08549791,13.40384986,18.35433686,15.95855138,12.88591154
050,3,6,01,117,Alabama,Shelby County,223031,223898,227449,230157,233488,235806,238552,867,3551,2708,3331,2318,2746,538,2245,2347,2414,2349,2391,455,1949,1976,1811,1813,1826,83,296,371,603,536,565,8,137,422,754,1081,464,760,3091,2001,2000,718,1717,768,3228,2423,2754,1799,2181,16,27,-86,-26,-17,0,3255,3228,3181,3282,3301,3292,3391,9.948000098,10.25773264,10.41313936,10.01078215,10.08099368,8.636370686,8.636250399,7.812011345,7.726499806,7.698826625,1.311629412,1.621482236,2.601128018,2.284282348,2.382167055,0.607071721,1.844381411,3.252488434,4.606920182,1.956328343,13.69677875,8.7455147,8.627290276,3.059915533,7.239258113,14.30385047,10.58989611,11.87977871,7.666835715,9.195586456
050,3,6,01,119,Alabama,Sumter County,12347,12193,11961,11884,11757,11629,11588,-154,-232,-77,-127,-128,-41,28,126,128,137,109,98,59,168,175,139,153,152,-31,-42,-47,-2,-44,-54,0,6,22,7,12,2,-104,-184,-48,-133,-96,13,-104,-178,-26,-126,-84,15,-19,-12,-4,1,0,-2,1081,986,862,952,926,966,1111,10.43305457,10.73600336,11.59003426,9.321816471,8.442089848,13.91073942,14.67812959,11.75923184,13.08475156,13.09385364,-3.477684856,-3.942126232,-0.16919758,-3.762935089,-4.651763794,0.496812122,1.845250577,0.592191532,1.026255024,0.172287548,-15.23557175,-4.026001258,-11.2516391,-8.210040195,1.119869062,-14.73875963,-2.180750681,-10.65944757,-7.183785171,1.292156609
050,3,6,01,121,Alabama,Talladega County,82137,81390,80549,80664,81060,81481,81603,-747,-841,115,396,421,122,225,895,906,854,831,832,268,1341,1286,1128,1078,1087,-43,-446,-380,-274,-247,-255,0,15,33,47,126,41,-607,-455,470,623,545,335,-607,-440,503,670,671,376,-97,45,-8,0,-3,1,3243,2495,2151,2347,2372,2523,2561,11.05354485,11.23978836,10.56120304,10.22511243,10.2033308,16.56179179,15.95404837,13.94969207,13.26434561,13.33055358,-5.508246932,-4.714260016,-3.388489031,-3.039233178,-3.127222781,0.185254942,0.409396265,0.58123717,1.550378059,0.502808369,-5.619399897,5.830795283,7.704484183,6.706000332,4.108312281,-5.434144956,6.240191548,8.285721352,8.256378391,4.61112065
050,3,6,01,123,Alabama,Tallapoosa County,41315,41292,41101,40939,40804,40892,40953,-23,-191,-162,-135,88,61,104,404,383,417,412,405,143,716,665,603,595,593,-39,-312,-282,-186,-183,-188,0,4,32,63,72,22,6,90,100,-3,202,226,6,94,132,60,274,248,10,27,-12,-9,-3,1,685,685,655,636,647,674,682,9.806658333,9.336908825,10.20270849,10.08617313,9.896756063,17.38011724,16.2116041,14.75355688,14.56619663,14.49080579,-7.57345891,-6.874695271,-4.550848391,-4.480023502,-4.594049728,0.097095627,0.780107265,1.54141639,1.762632197,0.537601564,2.184651609,2.437835202,-0.07340078,4.945162554,5.522634248,2.281747236,3.217942467,1.46801561,6.707794751,6.060235812
050,3,6,01,125,Alabama,Tuscaloosa County,228133,232604,236793,237866,238819,240880,241368,4471,4189,1073,953,2061,488,613,2483,2520,2511,2504,2512,518,2355,2311,2005,1950,1951,95,128,209,506,554,561,4,129,359,639,1176,663,5141,4068,654,-141,337,-759,5145,4197,1013,498,1513,-96,-769,-136,-149,-51,-6,23,12217,16487,20697,21458,22077,22695,22358,10.57953076,10.61814903,10.53525913,10.43988001,10.41787628,10.0341502,9.737516828,8.412263864,8.130098249,8.09127254,0.545380563,0.880632201,2.122995269,2.309781759,2.326603739,0.549641348,1.512664882,2.681015765,4.903074636,2.749622601,17.33287601,2.755662486,-0.591585638,1.405047749,-3.147758,17.88251736,4.268327368,2.089430127,6.308122385,-0.398135399
050,3,6,01,127,Alabama,Walker County,65351,65147,64579,64437,64767,65117,65140,-204,-568,-142,330,350,23,165,769,799,797,797,805,310,1394,1180,1105,1118,1113,-145,-625,-381,-308,-321,-308,1,18,53,98,166,65,-70,-19,218,540,514,267,-69,-1,271,638,680,332,10,58,-32,0,-9,-1,1080,1081,998,1000,1023,1024,1057,11.85575752,12.38606064,12.33707935,12.2724893,12.36018026,21.49145121,18.29230483,17.1047336,17.2153614,17.08929271,-9.635693693,-5.906244187,-4.767654252,-4.942872101,-4.729112447,0.277507978,0.821603522,1.516980898,2.556127006,0.998026977,-0.292925088,3.379425808,8.358874338,7.914754704,4.099587738,-0.01541711,4.20102933,9.875855237,10.47088171,5.097614716
050,3,6,01,129,Alabama,Washington County,15391,15334,15233,15105,15030,14972,14822,-57,-101,-128,-75,-58,-150,48,188,194,174,172,169,50,233,245,212,217,220,-2,-45,-51,-38,-45,-51,0,1,0,1,0,-1,-51,-66,-71,-35,-12,-95,-51,-65,-71,-34,-12,-96,-4,9,-6,-3,-1,-3,126,126,122,125,120,119,125,12.30084732,12.78924122,11.54803385,11.46590227,11.34456602,15.24519907,16.15136133,14.07001825,14.46570229,14.76807411,-2.944351752,-3.362120113,-2.521984404,-2.999800013,-3.423508089,0.065430039,0,0.066368011,0,-0.06712761,-4.318382569,-4.680598589,-2.322880372,-0.79994667,-6.377122911,-4.252952531,-4.680598589,-2.256512361,-0.79994667,-6.44425052
050,3,6,01,131,Alabama,Wilcox County,10602,10539,10410,10131,9950,9890,9666,-63,-129,-279,-181,-60,-224,28,113,127,116,112,110,50,178,190,138,163,165,-22,-65,-63,-22,-51,-55,0,4,2,0,28,5,-38,-71,-227,-161,-34,-173,-38,-67,-225,-161,-6,-168,-3,3,9,2,-3,-1,230,230,211,218,211,227,220,10.78810444,12.36551288,11.5532095,11.29032258,11.24974432,16.99365125,18.49958619,13.74433544,16.43145161,16.87461649,-6.205546804,-6.134073317,-2.19112594,-5.141129032,-5.624872162,0.381879803,0.194732486,0,2.822580645,0.511352015,-6.778366509,-22.10213719,-16.03505802,-3.427419355,-17.69277971,-6.396486706,-21.9074047,-16.03505802,-0.60483871,-17.18142769
